pull_request,creator,creator_type,reviewer,reviewer_type,is_equal
4170,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4169,benogle,Volunteers,nathansobo,Employees,No
4165,nathansobo,Employees,nathansobo,Employees,Yes
4162,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4157,AgentAntelope,Volunteers,benogle,Volunteers,No
4152,nathansobo,Employees,nathansobo,Employees,Yes
4148,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4144,benogle,Volunteers,benogle,Volunteers,Yes
4143,nathansobo,Employees,nathansobo,Employees,Yes
4141,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4135,benogle,Volunteers,benogle,Volunteers,Yes
4129,nathansobo,Employees,nathansobo,Employees,Yes
4121,maxbrunsfeld,Employees,nathansobo,Employees,No
4119,j-em,Volunteers,benogle,Volunteers,No
4105,lee-dohm,Employees,nathansobo,Employees,No
4103,nathansobo,Employees,nathansobo,Employees,Yes
4101,maxbrunsfeld,Employees,nathansobo,Employees,No
4087,philipgiuliani,Volunteers,benogle,Volunteers,No
4078,thedaniel,Volunteers,thedaniel,Volunteers,Yes
4071,maxbrunsfeld,Employees,maxbrunsfeld,Employees,Yes
4068,jpelgrom,Volunteers,benogle,Volunteers,No
4064,zcbenz,Employees,kevinsawicki,Employees,No
4063,benogle,Volunteers,benogle,Volunteers,Yes
4061,benogle,Volunteers,benogle,Volunteers,Yes
4060,benogle,Volunteers,benogle,Volunteers,Yes
4023,kevinsawicki,Employees,kevinsawicki,Employees,Yes
4018,ardeshirj,Volunteers,kevinsawicki,Employees,No
4014,benogle,Volunteers,benogle,Volunteers,Yes
4012,benogle,Volunteers,benogle,Volunteers,Yes
4006,zcbenz,Employees,kevinsawicki,Employees,No
3997,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3989,Bengt,Volunteers,kevinsawicki,Employees,No
3987,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3974,nathansobo,Employees,nathansobo,Employees,Yes
3968,lee-dohm,Employees,kevinsawicki,Employees,No
3965,brunetton,Volunteers,kevinsawicki,Employees,No
3953,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3950,avdv,Volunteers,kevinsawicki,Employees,No
3944,benogle,Volunteers,benogle,Volunteers,Yes
3943,nathansobo,Employees,nathansobo,Employees,Yes
3942,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3925,jessfraz,Volunteers,kevinsawicki,Employees,No
3922,benogle,Volunteers,benogle,Volunteers,Yes
3917,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3916,suda,Volunteers,kevinsawicki,Employees,No
3915,zcbenz,Employees,zcbenz,Employees,Yes
3910,benogle,Volunteers,benogle,Volunteers,Yes
3909,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3907,benogle,Volunteers,benogle,Volunteers,Yes
3906,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3886,fenuks,Volunteers,kevinsawicki,Employees,No
3883,nathansobo,Employees,nathansobo,Employees,Yes
3874,zcbenz,Employees,zcbenz,Employees,Yes
3867,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3860,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3847,benogle,Volunteers,benogle,Volunteers,Yes
3837,benogle,Volunteers,benogle,Volunteers,Yes
3836,paulcbetts,Volunteers,paulcbetts,Volunteers,Yes
3831,benogle,Volunteers,benogle,Volunteers,Yes
3830,nathansobo,Employees,nathansobo,Employees,Yes
3828,zigal,Volunteers,kevinsawicki,Employees,No
3825,zcbenz,Employees,zcbenz,Employees,Yes
3822,suda,Volunteers,kevinsawicki,Employees,No
3817,benogle,Volunteers,benogle,Volunteers,Yes
3815,paulcbetts,Volunteers,kevinsawicki,Employees,No
3814,DrPandemic,Volunteers,benogle,Volunteers,No
3812,benogle,Volunteers,benogle,Volunteers,Yes
3803,matttbe,Volunteers,kevinsawicki,Employees,No
3797,ardeshirj,Volunteers,kevinsawicki,Employees,No
3773,matkoniecz,Volunteers,kevinsawicki,Employees,No
3769,Maxhodges,Volunteers,kevinsawicki,Employees,No
3746,nathansobo,Employees,nathansobo,Employees,Yes
3761,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3750,mlloreda,Volunteers,kevinsawicki,Employees,No
3745,thedaniel,Volunteers,kevinsawicki,Employees,No
3721,nathansobo,Employees,nathansobo,Employees,Yes
3738,paulcbetts,Volunteers,paulcbetts,Volunteers,Yes
3737,russlescai,Volunteers,kevinsawicki,Employees,No
3735,nathansobo,Employees,nathansobo,Employees,Yes
3734,nathansobo,Employees,nathansobo,Employees,Yes
3718,benogle,Volunteers,benogle,Volunteers,Yes
3697,benogle,Volunteers,benogle,Volunteers,Yes
3691,nathansobo,Employees,nathansobo,Employees,Yes
3690,benogle,Volunteers,benogle,Volunteers,Yes
3688,zcbenz,Employees,zcbenz,Employees,Yes
3671,nathansobo,Employees,nathansobo,Employees,Yes
3670,nathansobo,Employees,nathansobo,Employees,Yes
3667,nathansobo,Employees,nathansobo,Employees,Yes
3663,benogle,Volunteers,nathansobo,Employees,No
3658,nathansobo,Employees,nathansobo,Employees,Yes
3655,nathansobo,Employees,nathansobo,Employees,Yes
3635,paulcbetts,Volunteers,paulcbetts,Volunteers,Yes
3633,nathansobo,Employees,nathansobo,Employees,Yes
3631,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3619,lee-dohm,Employees,benogle,Volunteers,No
3613,benogle,Volunteers,benogle,Volunteers,Yes
3611,nathansobo,Employees,nathansobo,Employees,Yes
3610,postcasio,Volunteers,kevinsawicki,Employees,No
3606,benogle,Volunteers,benogle,Volunteers,Yes
3605,benogle,Volunteers,benogle,Volunteers,Yes
3603,benogle,Volunteers,benogle,Volunteers,Yes
3601,benogle,Volunteers,benogle,Volunteers,Yes
3599,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3587,nathansobo,Employees,nathansobo,Employees,Yes
3585,deiga,Volunteers,kevinsawicki,Employees,No
3583,benogle,Volunteers,benogle,Volunteers,Yes
3582,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3569,benogle,Volunteers,benogle,Volunteers,Yes
3567,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3565,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3555,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3549,benogle,Volunteers,benogle,Volunteers,Yes
3545,nathansobo,Employees,nathansobo,Employees,Yes
3535,Bengt,Volunteers,kevinsawicki,Employees,No
3528,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3519,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3518,benogle,Volunteers,benogle,Volunteers,Yes
3517,smashwilson,Employees,nathansobo,Employees,No
3514,benogle,Volunteers,benogle,Volunteers,Yes
3508,envygeeks,Volunteers,kevinsawicki,Employees,No
3507,benogle,Volunteers,benogle,Volunteers,Yes
3499,envygeeks,Volunteers,kevinsawicki,Employees,No
3495,zcbenz,Employees,nathansobo,Employees,No
3472,pinak,Volunteers,kevinsawicki,Employees,No
3470,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3469,nathansobo,Employees,nathansobo,Employees,Yes
3468,izuzak,Employees,izuzak,Employees,Yes
3459,benogle,Volunteers,benogle,Volunteers,Yes
3458,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3457,benogle,Volunteers,benogle,Volunteers,Yes
3456,nathansobo,Employees,benogle,Volunteers,No
3455,izuzak,Employees,izuzak,Employees,Yes
3454,nathansobo,Employees,nathansobo,Employees,Yes
3453,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3447,paulcbetts,Volunteers,paulcbetts,Volunteers,Yes
3446,benogle,Volunteers,benogle,Volunteers,Yes
3445,benogle,Volunteers,benogle,Volunteers,Yes
3443,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3440,nathansobo,Employees,nathansobo,Employees,Yes
3433,izuzak,Employees,izuzak,Employees,Yes
3420,benogle,Volunteers,benogle,Volunteers,Yes
3418,nathansobo,Employees,nathansobo,Employees,Yes
3409,syndbg,Volunteers,kevinsawicki,Employees,No
3396,syndbg,Volunteers,kevinsawicki,Employees,No
3394,izuzak,Employees,izuzak,Employees,Yes
3389,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3388,benogle,Volunteers,benogle,Volunteers,Yes
3376,benogle,Volunteers,benogle,Volunteers,Yes
3371,izuzak,Employees,benogle,Volunteers,No
3369,khakionion,Volunteers,kevinsawicki,Employees,No
3355,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3353,nathansobo,Employees,nathansobo,Employees,Yes
3350,benogle,Volunteers,benogle,Volunteers,Yes
3349,aaronshaf,Volunteers,kevinsawicki,Employees,No
3338,nathansobo,Employees,nathansobo,Employees,Yes
3315,dmnd,Volunteers,kevinsawicki,Employees,No
3295,dmnd,Volunteers,kevinsawicki,Employees,No
3289,abahgat,Volunteers,kevinsawicki,Employees,No
3286,zcbenz,Employees,zcbenz,Employees,Yes
3276,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3264,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3261,benogle,Volunteers,benogle,Volunteers,Yes
3248,zcbenz,Employees,zcbenz,Employees,Yes
3244,benogle,Volunteers,benogle,Volunteers,Yes
3243,kaiserfro,Volunteers,kevinsawicki,Employees,No
3241,benogle,Volunteers,benogle,Volunteers,Yes
3240,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3230,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3229,benogle,Volunteers,benogle,Volunteers,Yes
3223,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3219,wernight,Volunteers,benogle,Volunteers,No
3218,dmnd,Volunteers,kevinsawicki,Employees,No
3208,luca-moser,Volunteers,kevinsawicki,Employees,No
3206,nathansobo,Employees,nathansobo,Employees,Yes
3196,zcbenz,Employees,zcbenz,Employees,Yes
3186,nshtg,Volunteers,kevinsawicki,Employees,No
3185,sryze,Volunteers,benogle,Volunteers,No
3171,dmnd,Volunteers,kevinsawicki,Employees,No
3169,lee-dohm,Employees,kevinsawicki,Employees,No
3164,Bengt,Volunteers,kevinsawicki,Employees,No
3146,nathansobo,Employees,nathansobo,Employees,Yes
3139,nshtg,Volunteers,kevinsawicki,Employees,No
3132,benogle,Volunteers,benogle,Volunteers,Yes
3121,benogle,Volunteers,benogle,Volunteers,Yes
3120,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3116,nshtg,Volunteers,kevinsawicki,Employees,No
3112,zcbenz,Employees,zcbenz,Employees,Yes
3106,nathansobo,Employees,nathansobo,Employees,Yes
3104,dmnd,Volunteers,nathansobo,Employees,No
3102,dmnd,Volunteers,nathansobo,Employees,No
3098,Bengt,Volunteers,kevinsawicki,Employees,No
3096,marcbachmann,Volunteers,kevinsawicki,Employees,No
3077,nathansobo,Employees,nathansobo,Employees,Yes
3071,nathansobo,Employees,nathansobo,Employees,Yes
3062,ehuss,Volunteers,kevinsawicki,Employees,No
3049,dsandstrom,Volunteers,kevinsawicki,Employees,No
3044,benogle,Volunteers,benogle,Volunteers,Yes
3042,kube,Volunteers,kevinsawicki,Employees,No
3038,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3032,zcbenz,Employees,kevinsawicki,Employees,No
3031,kevinsawicki,Employees,kevinsawicki,Employees,Yes
3022,batjko,Volunteers,benogle,Volunteers,No
3021,dmnd,Volunteers,kevinsawicki,Employees,No
3014,Frozenfire92,Volunteers,benogle,Volunteers,No
3006,nathansobo,Employees,nathansobo,Employees,Yes
2996,thomasjo,Volunteers,kevinsawicki,Employees,No
2994,jordanbtucker,Volunteers,kevinsawicki,Employees,No
2992,nshtg,Volunteers,benogle,Volunteers,No
2982,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2977,izuzak,Employees,izuzak,Employees,Yes
2968,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2955,nathansobo,Employees,nathansobo,Employees,Yes
2950,lee-dohm,Employees,benogle,Volunteers,No
2943,benogle,Volunteers,benogle,Volunteers,Yes
2941,benogle,Volunteers,benogle,Volunteers,Yes
2927,batjko,Volunteers,benogle,Volunteers,No
2920,benogle,Volunteers,benogle,Volunteers,Yes
2919,benogle,Volunteers,benogle,Volunteers,Yes
2915,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2904,nshtg,Volunteers,kevinsawicki,Employees,No
2895,thedaniel,Volunteers,thedaniel,Volunteers,Yes
2889,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2888,benogle,Volunteers,benogle,Volunteers,Yes
2867,nathansobo,Employees,nathansobo,Employees,Yes
2865,nathansobo,Employees,nathansobo,Employees,Yes
2859,probablycorey,Employees,probablycorey,Employees,Yes
2858,nathansobo,Employees,nathansobo,Employees,Yes
2855,nathansobo,Employees,nathansobo,Employees,Yes
2852,nathansobo,Employees,nathansobo,Employees,Yes
2851,nathansobo,Employees,nathansobo,Employees,Yes
2850,nathansobo,Employees,nathansobo,Employees,Yes
2849,nathansobo,Employees,nathansobo,Employees,Yes
2826,nathansobo,Employees,benogle,Volunteers,No
2819,benogle,Volunteers,benogle,Volunteers,Yes
2816,benogle,Volunteers,benogle,Volunteers,Yes
2813,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2801,nathansobo,Employees,nathansobo,Employees,Yes
2794,benogle,Volunteers,benogle,Volunteers,Yes
2792,thedaniel,Volunteers,kevinsawicki,Employees,No
2789,nathansobo,Employees,nathansobo,Employees,Yes
2788,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2784,nshtg,Volunteers,probablycorey,Employees,No
2783,benogle,Volunteers,benogle,Volunteers,Yes
2779,thedaniel,Volunteers,kevinsawicki,Employees,No
2773,nathansobo,Employees,nathansobo,Employees,Yes
2767,smashwilson,Employees,kevinsawicki,Employees,No
2763,nathansobo,Employees,nathansobo,Employees,Yes
2760,thedaniel,Volunteers,benogle,Volunteers,No
2757,nathansobo,Employees,nathansobo,Employees,Yes
2753,probablycorey,Employees,probablycorey,Employees,Yes
2747,nathansobo,Employees,nathansobo,Employees,Yes
2740,benogle,Volunteers,nathansobo,Employees,No
2739,nathansobo,Employees,nathansobo,Employees,Yes
2738,benogle,Volunteers,benogle,Volunteers,Yes
2737,benogle,Volunteers,benogle,Volunteers,Yes
2735,nathansobo,Employees,nathansobo,Employees,Yes
2727,benogle,Volunteers,benogle,Volunteers,Yes
2713,Theswweet,Volunteers,kevinsawicki,Employees,No
2708,nathansobo,Employees,nathansobo,Employees,Yes
2702,nathansobo,Employees,nathansobo,Employees,Yes
2700,benogle,Volunteers,kevinsawicki,Employees,No
2699,nathansobo,Employees,nathansobo,Employees,Yes
2693,benogle,Volunteers,benogle,Volunteers,Yes
2692,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2687,grenade,Volunteers,kevinsawicki,Employees,No
2682,benogle,Volunteers,benogle,Volunteers,Yes
2681,nathansobo,Employees,nathansobo,Employees,Yes
2680,Bengt,Volunteers,kevinsawicki,Employees,No
2676,benogle,Volunteers,benogle,Volunteers,Yes
2675,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2667,nathansobo,Employees,nathansobo,Employees,Yes
2665,benogle,Volunteers,benogle,Volunteers,Yes
2662,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2661,benogle,Volunteers,benogle,Volunteers,Yes
2656,benogle,Volunteers,benogle,Volunteers,Yes
2653,deprint,Volunteers,zcbenz,Employees,No
2630,deprint,Volunteers,zcbenz,Employees,No
2629,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2627,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2626,izuzak,Employees,nathansobo,Employees,No
2615,adnelson,Volunteers,nathansobo,Employees,No
2609,Bengt,Volunteers,kevinsawicki,Employees,No
2608,philschatz,Volunteers,nathansobo,Employees,No
2606,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2605,benogle,Volunteers,benogle,Volunteers,Yes
2603,probablycorey,Employees,probablycorey,Employees,Yes
2602,joliv,Volunteers,kevinsawicki,Employees,No
2588,benogle,Volunteers,benogle,Volunteers,Yes
2587,nathansobo,Employees,nathansobo,Employees,Yes
2584,izuzak,Employees,izuzak,Employees,Yes
2577,jrsconfitto,Volunteers,kevinsawicki,Employees,No
2571,lee-dohm,Employees,probablycorey,Employees,No
2567,benogle,Volunteers,nathansobo,Employees,No
2561,batjko,Volunteers,kevinsawicki,Employees,No
2532,karlin,Volunteers,nathansobo,Employees,No
2531,radum,Volunteers,kevinsawicki,Employees,No
2529,strugee,Volunteers,kevinsawicki,Employees,No
2524,zcbenz,Employees,zcbenz,Employees,Yes
2522,probablycorey,Employees,probablycorey,Employees,Yes
2515,thedaniel,Volunteers,kevinsawicki,Employees,No
2510,wulftone,Volunteers,benogle,Volunteers,No
2508,onkrot,Volunteers,kevinsawicki,Employees,No
2507,benogle,Volunteers,benogle,Volunteers,Yes
2506,Bengt,Volunteers,kevinsawicki,Employees,No
2502,izuzak,Employees,izuzak,Employees,Yes
2500,jrsconfitto,Volunteers,probablycorey,Employees,No
2497,probablycorey,Employees,probablycorey,Employees,Yes
2493,izuzak,Employees,izuzak,Employees,Yes
2492,p-e-w,Volunteers,kevinsawicki,Employees,No
2481,nathansobo,Employees,nathansobo,Employees,Yes
2477,nathansobo,Employees,probablycorey,Employees,No
2474,benogle,Volunteers,benogle,Volunteers,Yes
2463,nathansobo,Employees,nathansobo,Employees,Yes
2462,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2461,probablycorey,Employees,probablycorey,Employees,Yes
2457,probablycorey,Employees,probablycorey,Employees,Yes
2449,jsomers,Volunteers,kevinsawicki,Employees,No
2432,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2431,probablycorey,Employees,probablycorey,Employees,Yes
2423,probablycorey,Employees,benogle,Volunteers,No
2419,benogle,Volunteers,nathansobo,Employees,No
2400,Gaelan,Volunteers,kevinsawicki,Employees,No
2399,nshtg,Volunteers,kevinsawicki,Employees,No
2387,nathansobo,Employees,nathansobo,Employees,Yes
2386,kevinsawicki,Employees,kevinsawicki,Employees,Yes
2380,ddavison,Volunteers,benogle,Volunteers,No
2371,karlin,Volunteers,probablycorey,Employees,No
2370,nathansobo,Employees,nathansobo,Employees,Yes
2368,izuzak,Employees,probablycorey,Employees,No
2364,themaninthesuitcase,Volunteers,probablycorey,Employees,No
2362,CoolOppo,Volunteers,probablycorey,Employees,No
2360,thedaniel,Volunteers,probablycorey,Employees,No
2359,probablycorey,Employees,probablycorey,Employees,Yes
2356,klorenz,Volunteers,kevinsawicki,Employees,No
2353,aaronraimist,Volunteers,izuzak,Employees,No
2345,kevinsawicki,Employees,nathansobo,Employees,No
2344,nathansobo,Employees,nathansobo,Employees,Yes
2339,probablycorey,Employees,probablycorey,Employees,Yes
2327,nathansobo,Employees,nathansobo,Employees,Yes
2319,nathansobo,Employees,nathansobo,Employees,Yes
2317,probablycorey,Employees,nathansobo,Employees,No
2312,zelon,Volunteers,probablycorey,Employees,No
2295,lee-dohm,Employees,probablycorey,Employees,No
2290,varesa,Volunteers,probablycorey,Employees,No
2284,pritambaral,Volunteers,nathansobo,Employees,No
2278,GeoffreyFrogeye,Volunteers,probablycorey,Employees,No
2269,pritambaral,Volunteers,probablycorey,Employees,No
2258,nathansobo,Employees,nathansobo,Employees,Yes
2246,flannelhead,Volunteers,kevinsawicki,Employees,No
2243,lee-dohm,Employees,kevinsawicki,Employees,No
2240,lee-dohm,Employees,probablycorey,Employees,No
2239,probablycorey,Employees,probablycorey,Employees,Yes
2232,cameronmcefee,Volunteers,kevinsawicki,Employees,No
2213,dyross,Volunteers,nathansobo,Employees,No
2198,hkdobrev,Volunteers,kevinsawicki,Employees,No
2194,aureliojargas,Volunteers,probablycorey,Employees,No
2189,zcbenz,Employees,zcbenz,Employees,Yes
2185,jrsconfitto,Volunteers,probablycorey,Employees,No
2176,Locke23rus,Volunteers,probablycorey,Employees,No
2173,Locke23rus,Volunteers,probablycorey,Employees,No
2171,avdg,Volunteers,probablycorey,Employees,No
2170,skardach,Volunteers,probablycorey,Employees,No
2164,steffengy,Volunteers,probablycorey,Employees,No
2162,teddybradford,Volunteers,izuzak,Employees,No
2160,dyross,Volunteers,probablycorey,Employees,No
2144,aureliojargas,Volunteers,probablycorey,Employees,No
2142,aureliojargas,Volunteers,probablycorey,Employees,No
2134,erikhakansson,Volunteers,probablycorey,Employees,No
2133,aaronhalford,Volunteers,probablycorey,Employees,No
2128,alfredxing,Volunteers,probablycorey,Employees,No
2117,sophearak,Volunteers,probablycorey,Employees,No
2114,Someguy123,Volunteers,probablycorey,Employees,No
2113,MScottBlake,Volunteers,probablycorey,Employees,No
2112,paulcbetts,Volunteers,thedaniel,Volunteers,No
2111,Locke23rus,Volunteers,probablycorey,Employees,No
2108,probablycorey,Employees,probablycorey,Employees,Yes
2081,xcvd,Volunteers,probablycorey,Employees,No
2074,dertuxmalwieder,Volunteers,paulcbetts,Volunteers,No
2073,captn3m0,Volunteers,probablycorey,Employees,No
2071,lee-dohm,Employees,kevinsawicki,Employees,No
2067,paulcbetts,Volunteers,paulcbetts,Volunteers,Yes
2059,bradgearon,Volunteers,probablycorey,Employees,No
2052,AngelEzquerra,Volunteers,kevinsawicki,Employees,No
2050,Spice-King,Volunteers,probablycorey,Employees,No
2047,cameronmcefee,Volunteers,probablycorey,Employees,No
2045,probablycorey,Employees,probablycorey,Employees,Yes
2013,pborreli,Volunteers,kevinsawicki,Employees,No
2006,mpkh,Volunteers,kevinsawicki,Employees,No
1995,dpen2000,Volunteers,probablycorey,Employees,No
1993,mattbelland,Volunteers,probablycorey,Employees,No
1991,evinugur,Volunteers,kevinsawicki,Employees,No
1988,Ferk,Volunteers,kevinsawicki,Employees,No
1978,kelunik,Volunteers,kevinsawicki,Employees,No
1977,1ace,Volunteers,probablycorey,Employees,No
1975,giodamelio,Volunteers,kevinsawicki,Employees,No
1972,dsine-de,Volunteers,kevinsawicki,Employees,No
1971,abe33,Volunteers,probablycorey,Employees,No
1957,bogdan-kulynych,Volunteers,kevinsawicki,Employees,No
1951,jeffbonhag,Volunteers,kevinsawicki,Employees,No
1941,qJake,Volunteers,kevinsawicki,Employees,No
1935,tombh,Volunteers,kevinsawicki,Employees,No
1929,pierredup,Volunteers,kevinsawicki,Employees,No
1927,aaronraimist,Volunteers,kevinsawicki,Employees,No
1926,0b10011,Volunteers,kevinsawicki,Employees,No
1924,probablycorey,Employees,probablycorey,Employees,Yes
1923,nathansobo,Employees,nathansobo,Employees,Yes
1921,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1920,cameronmcefee,Volunteers,kevinsawicki,Employees,No
1915,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1914,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1913,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1912,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1911,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1907,zcbenz,Employees,zcbenz,Employees,Yes
1904,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1903,probablycorey,Employees,probablycorey,Employees,Yes
1898,probablycorey,Employees,kevinsawicki,Employees,No
1883,nathansobo,Employees,nathansobo,Employees,Yes
1879,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1878,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1876,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1875,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1872,probablycorey,Employees,probablycorey,Employees,Yes
1871,probablycorey,Employees,probablycorey,Employees,Yes
1868,probablycorey,Employees,probablycorey,Employees,Yes
1863,nathansobo,Employees,nathansobo,Employees,Yes
1859,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1857,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1856,zcbenz,Employees,zcbenz,Employees,Yes
1855,probablycorey,Employees,probablycorey,Employees,Yes
1851,probablycorey,Employees,probablycorey,Employees,Yes
1848,probablycorey,Employees,probablycorey,Employees,Yes
1844,probablycorey,Employees,probablycorey,Employees,Yes
1840,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1837,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1833,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1832,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1826,probablycorey,Employees,probablycorey,Employees,Yes
1824,probablycorey,Employees,probablycorey,Employees,Yes
1822,zcbenz,Employees,kevinsawicki,Employees,No
1821,zcbenz,Employees,zcbenz,Employees,Yes
1819,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1817,probablycorey,Employees,probablycorey,Employees,Yes
1811,nathansobo,Employees,nathansobo,Employees,Yes
1803,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1799,probablycorey,Employees,probablycorey,Employees,Yes
1796,zcbenz,Employees,zcbenz,Employees,Yes
1795,Caged,Employees,Caged,Employees,Yes
1789,zcbenz,Employees,zcbenz,Employees,Yes
1786,zcbenz,Employees,zcbenz,Employees,Yes
1781,nathansobo,Employees,nathansobo,Employees,Yes
1777,nathansobo,Employees,nathansobo,Employees,Yes
1774,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1772,nathansobo,Employees,nathansobo,Employees,Yes
1771,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1769,thedaniel,Volunteers,kevinsawicki,Employees,No
1762,zcbenz,Employees,zcbenz,Employees,Yes
1761,lstoll,Volunteers,nathansobo,Employees,No
1760,nathansobo,Employees,nathansobo,Employees,Yes
1757,probablycorey,Employees,probablycorey,Employees,Yes
1756,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1753,probablycorey,Employees,probablycorey,Employees,Yes
1742,zcbenz,Employees,zcbenz,Employees,Yes
1741,zcbenz,Employees,nathansobo,Employees,No
1740,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1738,izuzak,Employees,izuzak,Employees,Yes
1728,zcbenz,Employees,zcbenz,Employees,Yes
1717,probablycorey,Employees,probablycorey,Employees,Yes
1716,probablycorey,Employees,probablycorey,Employees,Yes
1710,nathansobo,Employees,nathansobo,Employees,Yes
1706,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1702,ptoomey3,Employees,nathansobo,Employees,No
1701,zcbenz,Employees,zcbenz,Employees,Yes
1700,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1699,probablycorey,Employees,probablycorey,Employees,Yes
1698,nathansobo,Employees,nathansobo,Employees,Yes
1697,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1695,nathansobo,Employees,nathansobo,Employees,Yes
1693,probablycorey,Employees,probablycorey,Employees,Yes
1683,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1680,izuzak,Employees,probablycorey,Employees,No
1674,nathansobo,Employees,nathansobo,Employees,Yes
1671,nathansobo,Employees,nathansobo,Employees,Yes
1660,zcbenz,Employees,zcbenz,Employees,Yes
1657,nathansobo,Employees,nathansobo,Employees,Yes
1644,benogle,Volunteers,benogle,Volunteers,Yes
1623,nathansobo,Employees,nathansobo,Employees,Yes
1622,nathansobo,Employees,nathansobo,Employees,Yes
1618,zcbenz,Employees,zcbenz,Employees,Yes
1617,gjtorikian,Employees,nathansobo,Employees,No
1611,benogle,Volunteers,benogle,Volunteers,Yes
1610,nathansobo,Employees,nathansobo,Employees,Yes
1607,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1599,zcbenz,Employees,zcbenz,Employees,Yes
1583,nathansobo,Employees,nathansobo,Employees,Yes
1581,zcbenz,Employees,zcbenz,Employees,Yes
1578,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1575,leereilly,Employees,thedaniel,Volunteers,No
1572,kevinsawicki,Employees,kevinsawicki,Employees,Yes
1561,nathansobo,Employees,nathansobo,Employees,Yes
